Info 0    [22:58:41.572] Starting TS Server
Info 914  [23:01:12.428] getCompletionData: Semantic work: 0.9134690016508102
Info 915  [23:01:14.023] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 916  [23:01:14.058] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false Elapsed: 34.45194399356842ms
Info 917  [23:01:14.058] Different program with same set of files:: structureIsReused:: 2
Info 918  [23:01:14.216] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 919  [23:01:14.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false Elapsed: 37.173356994986534ms
Info 920  [23:01:14.253] Different program with same set of files:: structureIsReused:: 2
Info 921  [23:01:14.257] getCompletionData: Get current token: 0.0246569961309433
Info 922  [23:01:14.257] getCompletionData: Is inside comment: 0.011191993951797485
Info 923  [23:01:14.257] getCompletionData: Get previous token 1: 0.08873800933361053
Info 924  [23:01:14.257] getCompletionsAtPosition: isCompletionListBlocker: 0.06378099322319031
Info 925  [23:01:14.264] collectAutoImports: starting, not resolving module specifiers
Info 926  [23:01:14.265] collectAutoImports: module specifier cache size: 547
Info 927  [23:01:14.273] getSymbolToExportInfoMap: cache hit
Info 928  [23:01:14.318] collectAutoImports: done in 53.97285199165344 ms
Info 929  [23:01:14.319] getCompletionData: Semantic work: 61.2977489978075
Info 930  [23:01:14.333] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.795056998729706
Info 931  [23:01:14.346] getCompletionData: Get current token: 0.008986994624137878
Info 932  [23:01:14.346] getCompletionData: Is inside comment: 0.0036569982767105103
Info 933  [23:01:14.346] getCompletionData: Get previous token 1: 0.02691100537776947
Info 934  [23:01:14.346] getCompletionsAtPosition: isCompletionListBlocker: 0.02168099582195282
Info 935  [23:01:14.352] collectAutoImports: starting, not resolving module specifiers
Info 936  [23:01:14.352] collectAutoImports: module specifier cache size: 547
Info 937  [23:01:14.356] getSymbolToExportInfoMap: cache hit
Info 938  [23:01:14.381] collectAutoImports: done in 29.309598997235298 ms
Info 939  [23:01:14.381] getCompletionData: Semantic work: 34.963273003697395
Info 940  [23:01:14.396] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.368503004312515
Info 941  [23:01:14.406] getCompletionData: Get current token: 0.012001991271972656
Info 942  [23:01:14.406] getCompletionData: Is inside comment: 0.00442899763584137
Info 943  [23:01:14.407] getCompletionData: Get previous token 1: 0.031740009784698486
Info 944  [23:01:14.407] getCompletionsAtPosition: isCompletionListBlocker: 0.02452699840068817
Info 945  [23:01:14.409] collectAutoImports: starting, not resolving module specifiers
Info 946  [23:01:14.409] collectAutoImports: module specifier cache size: 547
Info 947  [23:01:14.411] getSymbolToExportInfoMap: cache hit
Info 948  [23:01:14.430] collectAutoImports: done in 21.24813701212406 ms
Info 949  [23:01:14.430] getCompletionData: Semantic work: 23.75661599636078
Info 950  [23:01:14.442] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.329788997769356
Info 951  [23:01:14.454] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 952  [23:01:14.470] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false Elapsed: 15.329642996191978ms
Info 953  [23:01:14.470] Different program with same set of files:: structureIsReused:: 2
Info 954  [23:01:14.473] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 955  [23:01:14.507] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false Elapsed: 33.574772998690605ms
Info 956  [23:01:14.507] Different program with same set of files:: structureIsReused:: 2
Info 957  [23:01:14.648] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 958  [23:01:14.678] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false Elapsed: 29.963616997003555ms
Info 959  [23:01:14.678] Different program with same set of files:: structureIsReused:: 2
Info 960  [23:01:14.683] getCompletionData: Get current token: 0.025677993893623352
Info 961  [23:01:14.683] getCompletionData: Is inside comment: 0.010068997740745544
Info 962  [23:01:14.684] getCompletionData: Get previous token 1: 0.08908899128437042
Info 963  [23:01:14.684] getCompletionsAtPosition: isCompletionListBlocker: 0.008667007088661194
Info 964  [23:01:14.684] getCompletionData: Get current token: 0.02227199077606201
Info 965  [23:01:14.684] getCompletionData: Is inside comment: 0.00860700011253357
Info 966  [23:01:14.684] getCompletionData: Get previous token 1: 0.08138400316238403
Info 967  [23:01:14.685] getCompletionsAtPosition: isCompletionListBlocker: 0.00769399106502533
Info 968  [23:01:14.685] getCompletionData: Get current token: 0.020708993077278137
Info 969  [23:01:14.685] getCompletionData: Is inside comment: 0.00850600004196167
Info 970  [23:01:14.685] getCompletionData: Get previous token 1: 0.09253500401973724
Info 971  [23:01:14.685] getCompletionsAtPosition: isCompletionListBlocker: 0.007543995976448059
Info 972  [23:01:14.686] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 973  [23:01:14.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 100 structureChanged: false Elapsed: 32.46856999397278ms
Info 974  [23:01:14.718] Different program with same set of files:: structureIsReused:: 2
Info 975  [23:01:15.183] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 976  [23:01:15.207] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 101 structureChanged: false Elapsed: 23.908943995833397ms
Info 977  [23:01:15.207] Different program with same set of files:: structureIsReused:: 2
Info 978  [23:01:15.303] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 979  [23:01:15.324] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 102 structureChanged: false Elapsed: 21.47325199842453ms
Info 980  [23:01:15.324] Different program with same set of files:: structureIsReused:: 2
Info 981  [23:01:15.698] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 982  [23:01:15.722] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 103 structureChanged: false Elapsed: 23.47393000125885ms
Info 983  [23:01:15.722] Different program with same set of files:: structureIsReused:: 2
Info 984  [23:01:15.967] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 985  [23:01:15.996] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 104 structureChanged: false Elapsed: 28.733217999339104ms
Info 986  [23:01:15.996] Different program with same set of files:: structureIsReused:: 2
Info 987  [23:01:16.285] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 988  [23:01:16.299] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 105 structureChanged: false Elapsed: 13.47962999343872ms
Info 989  [23:01:16.299] Different program with same set of files:: structureIsReused:: 2
Info 990  [23:01:20.400] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 991  [23:01:20.427] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 106 structureChanged: false Elapsed: 26.353833004832268ms
Info 992  [23:01:20.427] Different program with same set of files:: structureIsReused:: 2
Info 993  [23:01:20.438] getCompletionData: Get current token: 0.025547996163368225
Info 994  [23:01:20.438] getCompletionData: Is inside comment: 0.010509997606277466
Info 995  [23:01:20.438] getCompletionData: Get previous token 1: 0.12004700303077698
Info 996  [23:01:20.438] getCompletionData: Get previous token 2: 0.07867899537086487
Info 997  [23:01:20.438] getCompletionsAtPosition: isCompletionListBlocker: 0.05667799711227417
Info 998  [23:01:20.443] collectAutoImports: starting, not resolving module specifiers
Info 999  [23:01:20.443] collectAutoImports: module specifier cache size: 547
Info 1000 [23:01:20.446] getSymbolToExportInfoMap: cache hit
Info 1001 [23:01:20.449] collectAutoImports: done in 6.789695009589195 ms
Info 1002 [23:01:20.450] getCompletionData: Semantic work: 11.274664998054504
Info 1003 [23:01:20.459] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.174369007349014
Info 1004 [23:01:21.076] getCompletionData: Get current token: 0.017583012580871582
Info 1005 [23:01:21.076] getCompletionData: Is inside comment: 0.00832599401473999
Info 1006 [23:01:21.076] getCompletionData: Get previous token 1: 0.07493200898170471
Info 1007 [23:01:21.076] getCompletionData: Get previous token 2: 0.06157700717449188
Info 1008 [23:01:21.076] getCompletionsAtPosition: isCompletionListBlocker: 0.03859300911426544
Info 1009 [23:01:21.080] collectAutoImports: starting, not resolving module specifiers
Info 1010 [23:01:21.080] collectAutoImports: module specifier cache size: 547
Info 1011 [23:01:21.083] getSymbolToExportInfoMap: cache hit
Info 1012 [23:01:21.086] collectAutoImports: done in 6.354060992598534 ms
Info 1013 [23:01:21.086] getCompletionData: Semantic work: 10.282987996935844
Info 1014 [23:01:21.095] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.93979500234127
Info 1015 [23:01:21.102] getCompletionData: Get current token: 0.020407989621162415
Info 1016 [23:01:21.102] getCompletionData: Is inside comment: 0.008084997534751892
Info 1017 [23:01:21.102] getCompletionData: Get previous token 1: 0.07670499384403229
Info 1018 [23:01:21.102] getCompletionData: Get previous token 2: 0.05920200049877167
Info 1019 [23:01:21.103] getCompletionsAtPosition: isCompletionListBlocker: 0.03588800132274628
Info 1020 [23:01:21.106] collectAutoImports: starting, not resolving module specifiers
Info 1021 [23:01:21.106] collectAutoImports: module specifier cache size: 547
Info 1022 [23:01:21.109] getSymbolToExportInfoMap: cache hit
Info 1023 [23:01:21.112] collectAutoImports: done in 6.793021008372307 ms
Info 1024 [23:01:21.113] getCompletionData: Semantic work: 9.961979001760483
Info 1025 [23:01:21.121] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.587486997246742
Info 1026 [23:01:21.128] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1027 [23:01:21.155] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 107 structureChanged: false Elapsed: 26.911539003252983ms
Info 1028 [23:01:21.155] Different program with same set of files:: structureIsReused:: 2
Info 1029 [23:01:21.161] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1030 [23:01:21.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 108 structureChanged: false Elapsed: 13.81301999092102ms
Info 1031 [23:01:21.175] Different program with same set of files:: structureIsReused:: 2
Info 1032 [23:01:21.181] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1033 [23:01:21.195] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 109 structureChanged: false Elapsed: 13.830945000052452ms
Info 1034 [23:01:21.195] Different program with same set of files:: structureIsReused:: 2
Info 1035 [23:01:21.245] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1036 [23:01:21.267] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 110 structureChanged: false Elapsed: 21.97443100810051ms
Info 1037 [23:01:21.267] Different program with same set of files:: structureIsReused:: 2
Info 1038 [23:01:21.897] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1039 [23:01:21.926] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 111 structureChanged: false Elapsed: 28.69148901104927ms
Info 1040 [23:01:21.926] Different program with same set of files:: structureIsReused:: 2
Info 1041 [23:01:23.684] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1042 [23:01:23.706] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 112 structureChanged: false Elapsed: 21.64241300523281ms
Info 1043 [23:01:23.706] Different program with same set of files:: structureIsReused:: 2
Info 1044 [23:01:23.774] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1045 [23:01:23.795] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 113 structureChanged: false Elapsed: 20.65243899822235ms
Info 1046 [23:01:23.795] Different program with same set of files:: structureIsReused:: 2
Info 1047 [23:01:24.696] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1048 [23:01:24.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 114 structureChanged: false Elapsed: 21.890142992138863ms
Info 1049 [23:01:24.718] Different program with same set of files:: structureIsReused:: 2
Info 1050 [23:01:24.722] getCompletionData: Get current token: 0.008546993136405945
Info 1051 [23:01:24.722] getCompletionData: Is inside comment: 0.0038070082664489746
Info 1052 [23:01:24.722] getCompletionData: Get previous token 1: 0.03949400782585144
Info 1053 [23:01:24.723] getCompletionData: Get previous token 2: 0.02351398766040802
Info 1054 [23:01:24.723] getCompletionsAtPosition: isCompletionListBlocker: 0.02304399013519287
Info 1055 [23:01:24.724] collectAutoImports: starting, not resolving module specifiers
Info 1056 [23:01:24.725] collectAutoImports: module specifier cache size: 547
Info 1057 [23:01:24.727] getSymbolToExportInfoMap: cache hit
Info 1058 [23:01:24.729] collectAutoImports: done in 4.219568997621536 ms
Info 1059 [23:01:24.729] getCompletionData: Semantic work: 6.168358996510506
Info 1060 [23:01:24.733] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.011283993721008
Info 1061 [23:01:24.831] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1062 [23:01:24.857] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 115 structureChanged: false Elapsed: 26.263972997665405ms
Info 1063 [23:01:24.857] Different program with same set of files:: structureIsReused:: 2
